"","YEAR","YEAR_SCALED","SPECIES","STATION_ID","LATITUDE","LONGITUDE","SIZE","MATURE"
"151",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.151,77,0
"152",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.152,83,1
"153",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.153,101,0
"154",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.154,101,1
"155",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.155,69,0
"156",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.156,98,0
"157",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.157,104,0
"158",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.158,106,1
"159",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.159,90,0
"160",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.16,101,1
"161",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.161,108,1
"162",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.162,106,1
"163",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.163,106,1
"164",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.164,100,1
"165",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.165,84,1
"166",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.166,96,1
"167",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.167,97,0
"168",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.168,101,1
"169",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.169,98,1
"170",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.17,80,0
"171",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.171,85,0
"172",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.172,92,0
"173",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.173,89,0
"174",1989,-1.36856515793535,"SNOW","I-02",6397.72958106405,0.174,79,0
"175",1989,-1.36856515793535,"SNOW","I-02",6397.72958106405,0.175,95,0
"176",1989,-1.36856515793535,"SNOW","I-02",6397.72958106405,0.176,104,1
"177",1989,-1.36856515793535,"SNOW","I-02",6397.72958106405,0.177,91,0
"178",1989,-1.36856515793535,"SNOW","I-02",6397.72958106405,0.178,97,0
"179",1989,-1.36856515793535,"SNOW","I-02",6397.72958106405,0.179,87,0
"180",1989,-1.36856515793535,"SNOW","I-02",6397.72958106405,0.18,102,1
"181",1989,-1.36856515793535,"SNOW","I-02",6397.72958106405,0.181,90,0
"182",1989,-1.36856515793535,"SNOW","I-02",6397.72958106405,0.182,76,0
"183",1989,-1.36856515793535,"SNOW","I-02",6397.72958106405,0.183,86,0
"184",1989,-1.36856515793535,"SNOW","I-02",6397.72958106405,0.184,64,0
"185",1989,-1.36856515793535,"SNOW","I-02",6397.72958106405,0.185,99,1
"186",1989,-1.36856515793535,"SNOW","I-02",6397.72958106405,0.186,90,0
"187",1989,-1.36856515793535,"SNOW","I-02",6397.72958106405,0.187,78,0
"188",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.188,81,0
"189",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.189,80,0
"190",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.19,82,0
"191",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.191,76,0
"192",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.192,90,0
"193",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.193,73,0
"194",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.194,78,0
"195",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.195,81,0
"196",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.196,73,0
"197",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.197,78,0
"198",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.198,78,1
