"","YEAR","SPECIES","REGION","DISTRICT","SIZE_5MM","PROP_MATURE","PROP_MATURE_SD","PROP_MATURE_LOGIT","PROP_MATURE_LOGIT_SD","NUM_MATURE","NUM_IMMATURE","TOTAL_CRAB","INTERPOLATED"
"1788",2009,"TANNER","EBS","E166",57.5,0.0185273850688717,0.00718622136700173,-4.0595281064921,0.450286130123183,0.536567893502579,28.4242321064974,28.9608,"N"
"1789",2009,"TANNER","EBS","E166",62.5,0.017604218598267,0.00545419299346853,-4.07438791692906,0.339033842229882,0.553670279134096,30.8973297208659,31.451,"N"
"1790",2009,"TANNER","EBS","E166",67.5,0.0251812767149235,0.00808144764449899,-3.71047101637284,0.344758579261111,0.515969396144125,19.9742306038559,20.4902,"N"
"1791",2009,"TANNER","EBS","E166",72.5,0.042175523279909,0.0112538920617282,-3.16066974052997,0.293795995973221,0.716983895758452,16.2830161042415,17,"N"
"1792",2009,"TANNER","EBS","E166",77.5,0.0597288268109068,0.013703221661785,-2.78298957330213,0.248785407688616,1.91132245794902,30.088677542051,32,"N"
"1793",2009,"TANNER","EBS","E166",82.5,0.106486085597714,0.0243275238667222,-2.15007011267578,0.238586371423084,4.36592950950629,36.6340704904937,41,"N"
"1794",2009,"TANNER","EBS","E166",87.5,0.171106950548516,0.0217244810060746,-1.5849717217704,0.14773639682179,3.93545986261586,19.0645401373841,23,"N"
"1795",2009,"TANNER","EBS","E166",92.5,0.320303517089814,0.0148667646708589,-0.753249650838442,0.069263871393361,8.32789144433517,17.6721085556648,26,"N"
"1796",2009,"TANNER","EBS","E166",97.5,0.359752089327315,0.0316427067880995,-0.579029384489886,0.137256812306812,6.47553760789167,11.5244623921083,18,"N"
"1797",2009,"TANNER","EBS","E166",102.5,0.420509767455379,0.0343735899978907,-0.322341918190475,0.142047981747627,9.67172465147372,13.3282753485263,23,"N"
"1798",2009,"TANNER","EBS","E166",107.5,0.456676707477894,0.0322827763529591,-0.174536370505937,0.130848156941609,14.6136546392926,17.3863453607074,32,"N"
"1799",2009,"TANNER","EBS","E166",112.5,0.692570275092433,0.0198359774877688,0.813787046515087,0.0926187523629511,23.5473893531427,10.4526106468573,34,"N"
"1800",2009,"TANNER","EBS","E166",117.5,0.729408494136754,0.0229558834085134,0.994655026997753,0.115681663637328,23.698627856202,8.79157214379805,32.4902,"N"
"1801",2009,"TANNER","EBS","E166",122.5,0.800213810104909,0.0193483659045928,1.39222298450166,0.124385500667009,16.8044900122031,4.19550998779691,21,"N"
"1802",2009,"TANNER","EBS","E166",127.5,0.888918572646476,0.0208216202884573,2.09905630397007,0.22774982504888,28.8637194049747,3.60688059502533,32.4706,"N"
"1803",2009,"TANNER","EBS","E166",132.5,0.892104002134799,0.0172351461801986,2.12704281942395,0.198744764827208,20.5183920491004,2.48160795089962,23,"N"
"1804",2009,"TANNER","EBS","E166",137.5,0.946471993064451,0.0147475244075471,2.90566140019272,0.266781994050561,18.929439861289,1.07056013871099,20,"N"
"1805",2009,"TANNER","EBS","E166",142.5,0.985332476899958,0.0060708546593738,4.29369739406694,0.424741157197058,15.7653196303993,0.234680369600666,16,"N"
"1806",2009,"TANNER","EBS","E166",147.5,0.9951797877222,0.00245929197846964,5.58959628913997,0.782241677260603,12.9373372403886,0.0626627596114062,13,"N"
"1807",2009,"TANNER","EBS","E166",152.5,0.995988102377616,0.00204688654203286,6.14186201617516,1.17541965500823,4.97994051188808,0.0200594881119223,5,"N"
"1808",2009,"TANNER","EBS","E166",157.5,0.995518054957653,0.00228670665425867,5.91688156371333,1.27167752189431,4.97759027478827,0.0224097252117348,5,"N"
"1809",2009,"TANNER","EBS","E166",162.5,0.999888492342841,5.68916618155638e-05,10.6626317164169,1.86215488359252,0.999888492342841,0.000111507657158505,1,"N"
"1810",2009,"TANNER","EBS","E166",167.5,0.999881103587159,6.0661435123082e-05,9.82364069147918,1.59553743085916,0.999881103587159,0.000118896412841241,1,"N"
"1811",2009,"TANNER","EBS","E166",172.5,0.998899588773406,0.000561434299282478,7.95124984069523,2.02696095519243,0.998899588773406,0.00110041122659366,1,"N"
"1812",2009,"TANNER","EBS","E166",182.5,0.999948484348526,2.62834956497672e-05,11.346945581345,2.08384393998136,0.999948484348526,5.15156514735438e-05,1,"N"
"1813",2009,"TANNER","EBS","W166",12.5,0.000411138393562694,0.00035750479067322,-8.33374062373503,1.13076696501266,0.00370024554206424,8.99629975445794,9,"N"
"1814",2009,"TANNER","EBS","W166",17.5,0.000485926763126707,0.000560604718314678,-8.40900680673613,1.3148089793747,0.0515082368914309,105.948491763109,106,"N"
"1815",2009,"TANNER","EBS","W166",22.5,0.000737970458187755,0.000730791366985655,-7.86380496338388,1.22513238267336,0.186584686998855,252.648315313001,252.8349,"N"
"1816",2009,"TANNER","EBS","W166",27.5,0.00128972187373983,0.00122379174600623,-7.22456954675876,1.13670768540225,0.354751801396189,274.705948198604,275.0607,"N"
"1817",2009,"TANNER","EBS","W166",32.5,0.00230762905144184,0.00210683753532853,-6.59023899410723,1.06097997646454,0.94727618730715,409.550323812693,410.4976,"N"
"1818",2009,"TANNER","EBS","W166",37.5,0.00224507855099575,0.00150711732722192,-6.3639656571675,0.7639591038899,0.514766427690742,228.771833572309,229.2866,"N"
"1819",2009,"TANNER","EBS","W166",42.5,0.00589044739396623,0.00485990515873655,-5.44067771101761,0.783943603404081,1.27521058638022,215.21268941362,216.4879,"N"
"1820",2009,"TANNER","EBS","W166",47.5,0.0100839201838225,0.00663347863651884,-4.81876989811135,0.704895234654686,1.72787165636184,169.621328343638,171.3492,"N"
"1821",2009,"TANNER","EBS","W166",52.5,0.0172653094105347,0.00668618373587547,-4.13366836957618,0.46392463751136,2.97662739545418,169.428472604546,172.4051,"N"
"1822",2009,"TANNER","EBS","W166",57.5,0.0275092242688767,0.0144851487776061,-3.72233719688011,0.601228764155926,7.76230807209564,274.408791927904,282.1711,"N"
"1823",2009,"TANNER","EBS","W166",62.5,0.0287414237566406,0.0128675059177726,-3.6318987365806,0.5031921026064,6.57097351665345,222.052826483347,228.6238,"N"
"1824",2009,"TANNER","EBS","W166",67.5,0.0497298448002034,0.0169368233847614,-3.01802609879312,0.40534161520784,5.09540941194948,97.3663905880505,102.4618,"N"
