"","YEAR","SIZE_BIN","PROP_MATURE"
"266",1998,102.5,0.49028889338376
"267",1998,107.5,0.534884150353536
"268",1998,112.5,0.58777422256261
"269",1998,117.5,0.668091655006234
"270",1998,122.5,0.773036138102237
"271",1998,127.5,0.874385463578588
"272",1998,132.5,0.94361745920902
"273",1998,137.5,0.978103543359536
"274",1998,142.5,0.992115704034531
"275",1998,147.5,0.997223803402196
"276",1998,152.5,0.999020387005084
"277",1998,157.5,0.999653892790324
"278",1999,17.5,0
"279",1999,22.5,0
"280",1999,27.5,0
"281",1999,32.5,0
"282",1999,37.5,0
"283",1999,42.5,0
"284",1999,47.5,0
"285",1999,52.5,0
"286",1999,57.5,0
"287",1999,62.5,0.0369694912695801
"288",1999,67.5,0.0315313483893526
"289",1999,72.5,0.038970769971952
"290",1999,77.5,0.0601373803428073
"291",1999,82.5,0.0979120171455028
"292",1999,87.5,0.142985599067836
"293",1999,92.5,0.178482453940937
"294",1999,97.5,0.199581354953384
"295",1999,102.5,0.219892341888997
"296",1999,107.5,0.272227202935845
"297",1999,112.5,0.39521642681328
"298",1999,117.5,0.611620603167087
"299",1999,122.5,0.832224657555266
"300",1999,127.5,0.946105754368764
"301",1999,132.5,0.983679137161503
"302",1999,137.5,0.994336349306946
"303",1999,142.5,0.997608602752892
"304",1999,147.5,0.998832811462335
"305",1999,152.5,0.999402449696854
"306",1999,157.5,0.999719075776277
"307",2000,17.5,0
"308",2000,22.5,0
"309",2000,27.5,0
"310",2000,32.5,0
"311",2000,37.5,0
"312",2000,42.5,0
"313",2000,47.5,0
"314",2000,52.5,0
"315",2000,57.5,0
"316",2000,62.5,0
"317",2000,67.5,0.0847702101213741
"318",2000,72.5,0.0800075512374827
"319",2000,77.5,0.0873056456057452
"320",2000,82.5,0.109520833811755
"321",2000,87.5,0.151895275907786
"322",2000,92.5,0.219097259736125
"323",2000,97.5,0.30609789701578
"324",2000,102.5,0.397051643486904
"325",2000,107.5,0.472989985636632
"326",2000,112.5,0.526810596031837
"327",2000,117.5,0.565096308826406
"328",2000,122.5,0.600681484811631
"329",2000,127.5,0.649510592001503
"330",2000,132.5,0.719169799663155
"331",2000,137.5,0.804036342899393
"332",2000,142.5,0.884048378122162
"333",2000,147.5,0.940880726900968
"334",2000,152.5,0.972791595707091
"335",2000,157.5,0.987966403953704
"336",2000,162.5,0.994659299247157
"337",2000,172.5,0.998869925927467
"338",2001,17.5,0
"339",2001,22.5,0
"340",2001,27.5,0
"341",2001,32.5,0
"342",2001,37.5,0
