"","SPECIES","REGION","DISTRICT","YEAR","SIZE_BIN","NUM_IMMATURE","NUM_MATURE","TOTAL_CRAB","PROP_MATURE"
"1883","TANNER","EBS","W166",2022,25,3,0,3,0
"1884","TANNER","EBS","W166",2022,35,10,12,22,0
"1885","TANNER","EBS","W166",2022,45,19,6,25,0
"1886","TANNER","EBS","W166",2022,55,61.4299,7,68.4299,0
"1887","TANNER","EBS","W166",2022,65,80.4742,6,86.4742,0.069384841
"1888","TANNER","EBS","W166",2022,75,86.4751,10,96.4751,0.103653635
"1889","TANNER","EBS","W166",2022,85,78.4477,44,122.4477,0.35933703
"1890","TANNER","EBS","W166",2022,95,45,42,87,0.482758621
"1891","TANNER","EBS","W166",2022,105,45.6758,37,82.6758,0.447531146
"1892","TANNER","EBS","W166",2022,115,17,43,60,0.716666667
"1893","TANNER","EBS","W166",2022,125,0,26,26,1
"1894","TANNER","EBS","W166",2022,135,0,10,10,1
"1895","TANNER","EBS","W166",2022,145,0,4,4,1
"1896","TANNER","EBS","W166",2022,155,0,0,0,1
"1897","TANNER","EBS","W166",2022,165,0,0,0,1
"1898","TANNER","EBS","W166",2022,175,0,0,0,1
"1899","TANNER","EBS","W166",2022,185,0,0,0,1
"1900","TANNER","EBS","W166",2022,195,0,0,0,1
"1901","TANNER","EBS","W166",2023,5,0,0,0,0
"1902","TANNER","EBS","W166",2023,15,0,0,0,0
"1903","TANNER","EBS","W166",2023,25,0,4,4,0
"1904","TANNER","EBS","W166",2023,35,11,8.907,19.9071,0
"1905","TANNER","EBS","W166",2023,45,99.0072,31.0768,130.0839,0
"1906","TANNER","EBS","W166",2023,55,300.5962,45.7161,346.3124,0
"1907","TANNER","EBS","W166",2023,65,310.5685,19.4757,330.0442,0.059009488
"1908","TANNER","EBS","W166",2023,75,185.5286,23.743,209.2716,0.11345563
"1909","TANNER","EBS","W166",2023,85,131.6556,86.321,217.9766,0.396010287
"1910","TANNER","EBS","W166",2023,95,79.9494,120.6146,200.564,0.601376917
"1911","TANNER","EBS","W166",2023,105,41,116,157,0.738853503
"1912","TANNER","EBS","W166",2023,115,18,85,103,0.825242718
"1913","TANNER","EBS","W166",2023,125,7,43,50,1
"1914","TANNER","EBS","W166",2023,135,1,20,21,1
"1915","TANNER","EBS","W166",2023,145,0,10,10,1
"1916","TANNER","EBS","W166",2023,155,0,2,2,1
"1917","TANNER","EBS","W166",2023,165,0,0,0,1
"1918","TANNER","EBS","W166",2023,175,0,0,0,1
"1919","TANNER","EBS","W166",2023,185,0,0,0,1
"1920","TANNER","EBS","W166",2023,195,0,0,0,1
"1921","TANNER","EBS","W166",2024,5,0,0,0,0
"1922","TANNER","EBS","W166",2024,15,0,0,0,0
"1923","TANNER","EBS","W166",2024,25,0,0,0,0
"1924","TANNER","EBS","W166",2024,35,2,1,3,0
"1925","TANNER","EBS","W166",2024,45,7.4335,6.9572,14.3907,0
"1926","TANNER","EBS","W166",2024,55,207.9163,29.4981,237.4144,0
"1927","TANNER","EBS","W166",2024,65,444.0324,28.4788,472.5112,0.060271249
"1928","TANNER","EBS","W166",2024,75,544.6417,31.5017,576.1434,0.054676838
"1929","TANNER","EBS","W166",2024,85,407.7275,39.263,446.9906,0.087838634
"1930","TANNER","EBS","W166",2024,95,187.3044,80.7112,268.0156,0.301143788
"1931","TANNER","EBS","W166",2024,105,25.1965,54.1435,79.34,0.682423368
"1932","TANNER","EBS","W166",2024,115,4,50,54,0.925925926
"1933","TANNER","EBS","W166",2024,125,4,78.7695,82.7695,1
"1934","TANNER","EBS","W166",2024,135,1,32,33,1
"1935","TANNER","EBS","W166",2024,145,0,13,13,1
"1936","TANNER","EBS","W166",2024,155,0,2,2,1
"1937","TANNER","EBS","W166",2024,165,0,0,0,1
"1938","TANNER","EBS","W166",2024,175,0,0,0,1
"1939","TANNER","EBS","W166",2024,185,0,0,0,1
"1940","TANNER","EBS","W166",2024,195,0,0,0,1
"1941","TANNER","EBS","W166",2025,5,0,0,0,0
"1942","TANNER","EBS","W166",2025,15,0,0,0,0
"1943","TANNER","EBS","W166",2025,25,0,9.5409,9.5409,0
"1944","TANNER","EBS","W166",2025,35,13.4263,32.2283,45.6545,0
"1945","TANNER","EBS","W166",2025,45,125.6037,74.221,199.8246,0
"1946","TANNER","EBS","W166",2025,55,300.7613,56.5857,357.347,0
"1947","TANNER","EBS","W166",2025,65,368.2723,89.5412,457.8135,0.195584508
"1948","TANNER","EBS","W166",2025,75,337.1201,45.8456,382.9657,0.119711968
"1949","TANNER","EBS","W166",2025,85,329.8013,123.3211,453.1224,0.272158482
"1950","TANNER","EBS","W166",2025,95,184.6535,132.5655,317.219,0.417899046
"1951","TANNER","EBS","W166",2025,105,195.5455,92.305,287.8505,0.320669757
"1952","TANNER","EBS","W166",2025,115,119.7767,53.3671,173.1438,0.308224395
"1953","TANNER","EBS","W166",2025,125,34.8988,68.6886,103.5874,1
"1954","TANNER","EBS","W166",2025,135,0,26.7701,26.7701,1
"1955","TANNER","EBS","W166",2025,145,1,12.3043,13.3043,1
"1956","TANNER","EBS","W166",2025,155,0,2,2,1
"1957","TANNER","EBS","W166",2025,165,0,0,0,1
"1958","TANNER","EBS","W166",2025,175,0,0,0,1
"1959","TANNER","EBS","W166",2025,185,0,0,0,1
"1960","TANNER","EBS","W166",2025,195,0,0,0,1
