"","SPECIES","DISTRICT","SIZE","YEAR","REGION","A_EST","A_SE","B_EST","B_SE","PROP_MATURE"
"10428","TANNER","E166",226,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999953351231397
"10429","TANNER","ALL",227,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999928824867774
"10430","TANNER","W166",227,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999995460928006
"10431","TANNER","E166",227,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999957382128183
"10432","TANNER","ALL",228,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999934090606241
"10433","TANNER","W166",228,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999995867814922
"10434","TANNER","E166",228,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999961064730754
"10435","TANNER","ALL",229,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999938966794196
"10436","TANNER","W166",229,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.99999623822823
"10437","TANNER","E166",229,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999964429131625
"10438","TANNER","ALL",230,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999943482246546
"10439","TANNER","W166",230,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999996575437422
"10440","TANNER","E166",230,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999967502823696
"10441","TANNER","ALL",231,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999947663647251
"10442","TANNER","W166",231,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.99999688241892
"10443","TANNER","E166",231,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999970310924769
"10444","TANNER","ALL",232,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999951535706849
"10445","TANNER","W166",232,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999997161882343
"10446","TANNER","E166",232,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999972876382676
"10447","TANNER","ALL",233,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999955121308338
"10448","TANNER","W166",233,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999997416294419
"10449","TANNER","E166",233,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999975220162706
"10450","TANNER","ALL",234,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999958441642289
"10451","TANNER","W166",234,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999997647900763
"10452","TANNER","E166",234,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999977361418847
"10453","TANNER","ALL",235,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999961516331974
"10454","TANNER","W166",235,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999997858745692
"10455","TANNER","E166",235,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999979317650244
"10456","TANNER","ALL",236,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.99996436354925
"10457","TANNER","W166",236,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999998050690272
"10458","TANNER","E166",236,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.99998110484415
"10459","TANNER","ALL",237,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999967000121879
"10460","TANNER","W166",237,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999998225428742
"10461","TANNER","E166",237,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999982737606526
"10462","TANNER","ALL",238,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999969441632916
"10463","TANNER","W166",238,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.99999838450347
"10464","TANNER","E166",238,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999984229281369
"10465","TANNER","ALL",239,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999971702512757
"10466","TANNER","W166",239,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999998529318567
"10467","TANNER","E166",239,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.99998559205973
"10468","TANNER","ALL",240,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999973796124377
"10469","TANNER","W166",240,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999998661152278
"10470","TANNER","E166",240,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999986837079322
"10471","TANNER","ALL",241,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999975734842271
"10472","TANNER","W166",241,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999998781168266
"10473","TANNER","E166",241,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999987974515518
"10474","TANNER","ALL",242,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999977530125556
"10475","TANNER","W166",242,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999998890425882
"10476","TANNER","E166",242,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999989013664493
"10477","TANNER","ALL",243,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999979192585679
"10478","TANNER","W166",243,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999998989889517
"10479","TANNER","E166",243,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999989963019186
"10480","TANNER","ALL",244,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999980732049101
"10481","TANNER","W166",244,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999999080437114
"10482","TANNER","E166",244,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999990830338694
"10483","TANNER","ALL",245,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999982157615366
"10484","TANNER","W166",245,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999999162867915
"10485","TANNER","E166",245,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999991622711677
"10486","TANNER","ALL",246,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999983477710862
"10487","TANNER","W166",246,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999999237909519
"10488","TANNER","E166",246,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999992346614286
"10489","TANNER","ALL",247,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999984700138614
"10490","TANNER","W166",247,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.9999993062243
"10491","TANNER","E166",247,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999993007963083
"10492","TANNER","ALL",248,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999985832124393
"10493","TANNER","W166",248,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.99999936841526
"10494","TANNER","E166",248,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999993612163389
"10495","TANNER","ALL",249,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999986880359413
"10496","TANNER","W166",249,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999999425031344
"10497","TANNER","E166",249,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999994164153463
"10498","TANNER","ALL",250,2003,"EBS",0.07686778,0.004049434,102.75684,0.7783312,0.999987851039877
"10499","TANNER","W166",250,2003,"EBS",0.09391665,0.006461899,96.00317,0.8320389,0.999999476572291
"10500","TANNER","E166",250,2003,"EBS",0.09037687,0.007721458,115.65299,1.0736144,0.999994668444849
"10501","TANNER","ALL",1,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.000609270129322236
"10502","TANNER","W166",1,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00030783905069459
"10503","TANNER","E166",1,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.000647755607280546
"10504","TANNER","ALL",2,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.000653393277386113
"10505","TANNER","W166",2,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.000332109244917582
"10506","TANNER","E166",2,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.000698387663062964
"10507","TANNER","ALL",3,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.000700709569331193
"10508","TANNER","W166",3,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.000358292228346542
"10509","TANNER","E166",3,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.000752974410188464
"10510","TANNER","ALL",4,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00075144975327444
"10511","TANNER","W166",4,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.000386538639857261
"10512","TANNER","E166",4,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.000811824251330914
"10513","TANNER","ALL",5,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.000805861201577859
"10514","TANNER","W166",5,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.000417010963248325
"10515","TANNER","E166",5,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.000875269560987357
"10516","TANNER","ALL",6,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.000864209100970787
"10517","TANNER","W166",6,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.000449884455603566
"10518","TANNER","E166",6,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.000943668536007553
"10519","TANNER","ALL",7,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.000926777726734978
"10520","TANNER","W166",7,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.000485348147921223
"10521","TANNER","E166",7,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00101740718689951
"10522","TANNER","ALL",8,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.000993871806718684
"10523","TANNER","W166",8,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.000523605923553986
"10524","TANNER","E166",8,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00109690148028124
"10525","TANNER","ALL",9,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00106581798131538
"10526","TANNER","W166",9,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.000564877680416023
"10527","TANNER","E166",9,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.001182599643557
"10528","TANNER","ALL",10,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0011429663659318
"10529","TANNER","W166",10,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.000609400583353368
"10530","TANNER","E166",10,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00127498464364333
"10531","TANNER","ALL",11,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00122569222287912
"10532","TANNER","W166",11,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.000657430413544296
"10533","TANNER","E166",11,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00137457685235637
"10534","TANNER","ALL",12,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0013143977500502
"10535","TANNER","W166",12,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.000709243022298064
"10536","TANNER","E166",12,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00148193691189785
"10537","TANNER","ALL",13,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00140951399419569
"10538","TANNER","W166",13,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.000765135897155272
"10539","TANNER","E166",13,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00159766881474163
"10540","TANNER","ALL",14,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00151150289708136
"10541","TANNER","W166",14,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.000825429848762647
"10542","TANNER","E166",14,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00172242321312569
"10543","TANNER","ALL",15,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00162085948329904
"10544","TANNER","W166",15,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.000890470827600863
"10545","TANNER","E166",15,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00185690097429357
"10546","TANNER","ALL",16,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0017381141990124
"10547","TANNER","W166",16,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00096063188028738
"10548","TANNER","E166",16,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00200185699860217
"10549","TANNER","ALL",17,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00186383541144623
"10550","TANNER","W166",17,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00103631525585882
"10551","TANNER","E166",17,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00215810431861662
"10552","TANNER","ALL",18,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00199863207947252
"10553","TANNER","W166",18,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00111795467315998
"10554","TANNER","E166",18,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00232651849834179
"10555","TANNER","ALL",19,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00214315660620586
"10556","TANNER","W166",19,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00120601776123053
"10557","TANNER","E166",19,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00250804235278878
"10558","TANNER","ALL",20,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00229810788509348
"10559","TANNER","W166",20,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00130100868538611
"10560","TANNER","E166",20,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00270369100913509
"10561","TANNER","ALL",21,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00246423455156729
"10562","TANNER","W166",21,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.0014034709725388
"10563","TANNER","E166",21,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00291455733179936
"10564","TANNER","ALL",22,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00264233845291353
"10565","TANNER","W166",22,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00151399055019214
"10566","TANNER","E166",22,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00314181773480328
"10567","TANNER","ALL",23,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00283327834960539
"10568","TANNER","W166",23,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00163319901447807
"10569","TANNER","E166",23,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00338673840581986
"10570","TANNER","ALL",24,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00303797386192869
"10571","TANNER","W166",24,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00176177714357562
"10572","TANNER","E166",24,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00365068196728974
"10573","TANNER","ALL",25,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00325740967630524
"10574","TANNER","W166",25,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00190045867386219
"10575","TANNER","E166",25,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00393511460090534
"10576","TANNER","ALL",26,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00349264002627189
"10577","TANNER","W166",26,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00205003435719467
"10578","TANNER","E166",26,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00424161366258732
"10579","TANNER","ALL",27,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00374479346359867
"10580","TANNER","W166",27,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00221135631879543
"10581","TANNER","E166",27,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00457187581578161
"10582","TANNER","ALL",28,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00401507793551233
"10583","TANNER","W166",28,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00238534273632172
"10584","TANNER","E166",28,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00492772571144695
"10585","TANNER","ALL",29,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00430478618442013
"10586","TANNER","W166",29,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.0025729828618192
"10587","TANNER","E166",29,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00531112524344276
"10588","TANNER","ALL",30,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00461530148688572
"10589","TANNER","W166",30,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00277534240939185
"10590","TANNER","E166",30,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00572418340811098
"10591","TANNER","ALL",31,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00494810374887553
"10592","TANNER","W166",31,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00299356933255014
"10593","TANNER","E166",31,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00616916679661583
"10594","TANNER","ALL",32,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00530477597444882
"10595","TANNER","W166",32,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00322890001631309
"10596","TANNER","E166",32,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00664851074799147
"10597","TANNER","ALL",33,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00568701112508108
"10598","TANNER","W166",33,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00348266591021963
"10599","TANNER","E166",33,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00716483118976939
"10600","TANNER","ALL",34,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00609661938666018
"10601","TANNER","W166",34,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00375630062943056
"10602","TANNER","E166",34,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00772093719142313
"10603","TANNER","ALL",35,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00653553586084337
"10604","TANNER","W166",35,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00405134755204855
"10605","TANNER","E166",35,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0083198442535693
"10606","TANNER","ALL",36,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00700582869687206
"10607","TANNER","W166",36,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00436946794161915
"10608","TANNER","E166",36,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00896478835278223
"10609","TANNER","ALL",37,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00750970767906644
"10610","TANNER","W166",37,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00471244962446633
"10611","TANNER","E166",37,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.00965924075787362
"10612","TANNER","ALL",38,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00804953328401316
"10613","TANNER","W166",38,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00508221625201715
"10614","TANNER","E166",38,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0104069236284037
"10615","TANNER","ALL",39,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00862782621985907
"10616","TANNER","W166",39,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00548083717853275
"10617","TANNER","E166",39,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0112118263998489
"10618","TANNER","ALL",40,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00924727745806851
"10619","TANNER","W166",40,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.0059105379846281
"10620","TANNER","E166",40,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0120782229520569
"10621","TANNER","ALL",41,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.00991075876541931
"10622","TANNER","W166",41,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00637371167656153
"10623","TANNER","E166",41,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0130106895481469
"10624","TANNER","ALL",42,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0106213337408207
"10625","TANNER","W166",42,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00687293059042791
"10626","TANNER","E166",42,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.014014123519629
"10627","TANNER","ALL",43,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0113822693576471
"10628","TANNER","W166",43,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00741095902900419
"10629","TANNER","E166",43,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0150937626599355
"10630","TANNER","ALL",44,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0121970480075935
"10631","TANNER","W166",44,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00799076665696543
"10632","TANNER","E166",44,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0162552052725057
"10633","TANNER","ALL",45,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0130693800364614
"10634","TANNER","W166",45,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00861554267739363
"10635","TANNER","E166",45,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0175044308007149
"10636","TANNER","ALL",46,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0140032167556591
"10637","TANNER","W166",46,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.00928871080879886
"10638","TANNER","E166",46,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0188478209449554
"10639","TANNER","ALL",47,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0150027639054113
"10640","TANNER","W166",47,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.0100139450771059
"10641","TANNER","E166",47,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0202921811467143
"10642","TANNER","ALL",48,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0160724955365864
"10643","TANNER","W166",48,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.0107951864310497
"10644","TANNER","E166",48,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0218447622901709
"10645","TANNER","ALL",49,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0172171682675004
"10646","TANNER","W166",49,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.0116366601819682
"10647","TANNER","E166",49,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0235132824382982
"10648","TANNER","ALL",50,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0184418358598971
"10649","TANNER","W166",50,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.0125428942598569
"10650","TANNER","E166",50,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0253059483823225
"10651","TANNER","ALL",51,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0197518640443525
"10652","TANNER","W166",51,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.0135187382665001
"10653","TANNER","E166",51,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0272314767403332
"10654","TANNER","ALL",52,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0211529455094405
"10655","TANNER","W166",52,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.0145693832932542
"10656","TANNER","E166",52,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0292991142925316
"10657","TANNER","ALL",53,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0226511149509459
"10658","TANNER","W166",53,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.015700382455308
"10659","TANNER","E166",53,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0315186571868165
"10660","TANNER","ALL",54,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0242527640570418
"10661","TANNER","W166",54,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.0169176720756705
"10662","TANNER","E166",54,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0339004685889685
"10663","TANNER","ALL",55,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.025964656282499
"10664","TANNER","W166",55,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.0182275934303773
"10665","TANNER","E166",55,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0364554942865829
"10666","TANNER","ALL",56,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0277939412394949
"10667","TANNER","W166",56,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.019636914941087
"10668","TANNER","E166",56,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0391952756852401
"10669","TANNER","ALL",57,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0297481685043297
"10670","TANNER","W166",57,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.0211528546719699
"10671","TANNER","E166",57,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0421319595595525
"10672","TANNER","ALL",58,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0318353006082083
"10673","TANNER","W166",58,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.0227831029541753
"10674","TANNER","E166",58,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0452783038412969
"10675","TANNER","ALL",59,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0340637249461828
"10676","TANNER","W166",59,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.0245358449227925
"10677","TANNER","E166",59,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0486476786428106
"10678","TANNER","ALL",60,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0364422643013604
"10679","TANNER","W166",60,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.0264197827077192
"10680","TANNER","E166",60,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0522540616275522
"10681","TANNER","ALL",61,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0389801856416644
"10682","TANNER","W166",61,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.028444156970856
"10683","TANNER","E166",61,2004,"EBS",0.07531153,0.006869977,98.47975,1.3755854,0.0561120267530922
"10684","TANNER","ALL",62,2004,"EBS",0.06996163,0.009684936,106.80999,2.2469334,0.0416872068039785
"10685","TANNER","W166",62,2004,"EBS",0.07591116,0.013755485,107.51432,2.7109011,0.0306187674272668
