"","YEAR","SPECIES","DISTRICT","SIZE_5MM","PROP_MATURE_mean","PROP_MATURE_lo","PROP_MATURE_hi"
"1569",2017,"TANNER","W166",87.5,0.386291840565753,0.32521165272105,0.44358846784454
"1570",2017,"TANNER","W166",92.5,0.446075084431713,0.388274501402675,0.503224036766896
"1571",2017,"TANNER","W166",97.5,0.575319953430407,0.522838559171885,0.629387664921807
"1572",2017,"TANNER","W166",102.5,0.552567539429159,0.502977838683574,0.60658968437526
"1573",2017,"TANNER","W166",107.5,0.645000758429602,0.597799007739278,0.694592660568804
"1574",2017,"TANNER","W166",112.5,0.710170644228485,0.656731242213931,0.767974060300852
"1575",2017,"TANNER","W166",117.5,0.854100119576733,0.812883176989553,0.889299513660158
"1576",2017,"TANNER","W166",122.5,0.921656573843286,0.889972300441254,0.944555616726429
"1577",2017,"TANNER","W166",127.5,0.952785356121623,0.927419348496137,0.969266122852235
"1578",2017,"TANNER","W166",132.5,0.967828776184964,0.943364783594734,0.984000931655836
"1579",2017,"TANNER","W166",137.5,0.987509671902838,0.970315480968381,0.99605381142681
"1580",2017,"TANNER","W166",142.5,0.995854310062355,0.984845551430083,0.998991152412625
"1581",2017,"TANNER","W166",147.5,0.996905913065062,0.990830120981999,0.999288513083888
"1582",2017,"TANNER","W166",152.5,0.999869643149746,0.999308282510372,0.99999482727693
"1583",2017,"TANNER","W166",157.5,0.999621228310636,0.99835948827804,0.999972488532437
"1584",2017,"TANNER","W166",162.5,0.99945202611827,0.997000942866681,0.99997405990706
"1585",2018,"TANNER","E166",7.5,0.000106831190402644,2.4635621727786e-07,0.000633336549522782
"1586",2018,"TANNER","E166",12.5,9.99089285179085e-05,4.26542343447762e-07,0.000614084423430118
"1587",2018,"TANNER","E166",17.5,0.000164458405447508,1.16347061804631e-06,0.000965366295754834
"1588",2018,"TANNER","E166",22.5,0.00039571255400655,7.65253806759344e-06,0.00217669849156392
"1589",2018,"TANNER","E166",27.5,0.000971653081913338,3.25731258049765e-05,0.00429864627350318
"1590",2018,"TANNER","E166",32.5,0.00188643189093067,9.40494682974461e-05,0.00869811084550364
"1591",2018,"TANNER","E166",37.5,0.00168913735838541,0.000153772225576093,0.00698450440052675
"1592",2018,"TANNER","E166",42.5,0.00180566598661998,0.000242002205902428,0.00639146494499058
"1593",2018,"TANNER","E166",47.5,0.00351436709207006,0.000760750070061968,0.00945312910974761
"1594",2018,"TANNER","E166",52.5,0.00746313980481577,0.00228120720405381,0.0164473391493046
"1595",2018,"TANNER","E166",57.5,0.012984873501513,0.00503640576068178,0.0272792414145775
"1596",2018,"TANNER","E166",62.5,0.0204853866470209,0.00913639873641154,0.0413433050173154
"1597",2018,"TANNER","E166",67.5,0.0281750966675706,0.0121873732865076,0.0534586700461012
"1598",2018,"TANNER","E166",72.5,0.0465264390463813,0.0201999938240958,0.0894632406332096
"1599",2018,"TANNER","E166",77.5,0.0326757828500759,0.0130001382202703,0.0667902546773047
"1600",2018,"TANNER","E166",82.5,0.0575113739783799,0.0193548530385732,0.137772058366919
"1601",2018,"TANNER","E166",87.5,0.181953970158104,0.108918416444109,0.278704375540826
"1602",2018,"TANNER","E166",92.5,0.206420773041399,0.112824093590756,0.338088276000569
"1603",2018,"TANNER","E166",97.5,0.34274822246809,0.219334750370134,0.479977285708512
"1604",2018,"TANNER","E166",102.5,0.435632890509704,0.282152415384772,0.607121128660758
"1605",2018,"TANNER","E166",107.5,0.356769922667524,0.196341039483138,0.525734816141776
"1606",2018,"TANNER","E166",112.5,0.804879316056537,0.638263112699256,0.922851540471892
"1607",2018,"TANNER","E166",117.5,0.789022369274398,0.670898845364653,0.889014592730833
"1608",2018,"TANNER","E166",122.5,0.819824181570638,0.616604445034045,0.949548353004758
"1609",2018,"TANNER","E166",127.5,0.910651158821065,0.733822482445005,0.985404871009738
"1610",2018,"TANNER","E166",132.5,0.979253343720506,0.929039362860816,0.996865425601338
"1611",2018,"TANNER","E166",137.5,0.91523353931415,0.727533914405744,0.988200140357744
"1612",2018,"TANNER","W166",7.5,0.00144433467826274,6.51720528761882e-06,0.0109201597925979
"1613",2018,"TANNER","W166",12.5,0.00484898628883248,4.3535369966224e-05,0.0304543764741893
"1614",2018,"TANNER","W166",17.5,0.00441264891154416,6.51874977548474e-05,0.0251033120269691
"1615",2018,"TANNER","W166",22.5,0.00715713420832389,0.000240020172406472,0.0367280715610207
"1616",2018,"TANNER","W166",27.5,0.0101324886867849,0.000573314043477498,0.0480676609510255
"1617",2018,"TANNER","W166",32.5,0.00566446289361548,0.00052395165291825,0.0224033501437558
"1618",2018,"TANNER","W166",37.5,0.00883471667307743,0.00119879265953737,0.0275275513438888
"1619",2018,"TANNER","W166",42.5,0.0106478532564845,0.00213183037318571,0.0299039391039697
"1620",2018,"TANNER","W166",47.5,0.0189775594608094,0.00583603791167856,0.0454922701763687
"1621",2018,"TANNER","W166",52.5,0.0335877534998126,0.0153598911284319,0.059070077511934
"1622",2018,"TANNER","W166",57.5,0.0433631390771372,0.0261272338332874,0.0685119021951106
"1623",2018,"TANNER","W166",62.5,0.0657891553462502,0.0458348594030037,0.0901055398823286
"1624",2018,"TANNER","W166",67.5,0.0835040266930432,0.0521840309412325,0.126395841276548
"1625",2018,"TANNER","W166",72.5,0.0812618382508178,0.0601118332371792,0.106353855181022
"1626",2018,"TANNER","W166",77.5,0.14462763382356,0.111752348778699,0.184421129585121
"1627",2018,"TANNER","W166",82.5,0.275747153155429,0.22578536162413,0.33788940013839
"1628",2018,"TANNER","W166",87.5,0.375182249291551,0.31612917902215,0.461781265428157
"1629",2018,"TANNER","W166",92.5,0.462129581990676,0.398755973272739,0.546042834684861
"1630",2018,"TANNER","W166",97.5,0.436969112111548,0.365348171193866,0.524106858713411
"1631",2018,"TANNER","W166",102.5,0.564072018036893,0.500035923067068,0.642089675480156
"1632",2018,"TANNER","W166",107.5,0.645277434189619,0.567396870359105,0.729616835441613
"1633",2018,"TANNER","W166",112.5,0.768300274891336,0.693849480488218,0.832128708878427
"1634",2018,"TANNER","W166",117.5,0.840828510357125,0.769431290417174,0.897862990271901
"1635",2018,"TANNER","W166",122.5,0.898572759677172,0.842981523957634,0.94113791912027
"1636",2018,"TANNER","W166",127.5,0.947166425478024,0.918490527558842,0.967697253792589
"1637",2018,"TANNER","W166",132.5,0.960017809242471,0.934962856700658,0.978396182534676
"1638",2018,"TANNER","W166",137.5,0.974752564102178,0.940252986019964,0.991772013552915
"1639",2018,"TANNER","W166",142.5,0.993867709640932,0.981262195546086,0.998617560878801
"1640",2018,"TANNER","W166",152.5,0.99618576046618,0.980791689368917,0.999600818135089
"1641",2018,"TANNER","W166",157.5,0.999903079495261,0.99950613981681,0.999993935681469
"1642",2019,"TANNER","E166",22.5,0.000226678332441205,4.10535322867967e-06,0.00124458944831024
"1643",2019,"TANNER","E166",27.5,0.000257694885766369,8.09808704022677e-06,0.00126675778608475
"1644",2019,"TANNER","E166",32.5,0.000302676069814352,2.05894059517226e-05,0.00146986180743
"1645",2019,"TANNER","E166",37.5,0.00070739792698633,7.80748728036773e-05,0.0027601818692621
"1646",2019,"TANNER","E166",42.5,0.00106900411110159,0.000173371103827391,0.0036642361500673
"1647",2019,"TANNER","E166",47.5,0.00108733461579537,0.000255202111069505,0.00322727983597287
"1648",2019,"TANNER","E166",52.5,0.0033644478045616,0.00100185654412955,0.00907455473827976
"1649",2019,"TANNER","E166",57.5,0.00324284442153191,0.00134098245609369,0.00710726853492238
"1650",2019,"TANNER","E166",62.5,0.0101135607442386,0.00382054048811975,0.0220902846753131
"1651",2019,"TANNER","E166",67.5,0.0128087890827963,0.00557599983724795,0.0266241119563409
"1652",2019,"TANNER","E166",72.5,0.0156079870692575,0.00689945194800471,0.0303352527909684
"1653",2019,"TANNER","E166",77.5,0.0200849072648036,0.00827288522128116,0.0448905930594023
"1654",2019,"TANNER","E166",82.5,0.0361796186718037,0.0157268745129749,0.0751285527968857
"1655",2019,"TANNER","E166",87.5,0.0772904671184423,0.0419407497458786,0.136840826020889
"1656",2019,"TANNER","E166",92.5,0.0902906343268245,0.0459351140535703,0.168049434164003
"1657",2019,"TANNER","E166",97.5,0.113556607031363,0.0543125472387734,0.233695685661949
"1658",2019,"TANNER","E166",102.5,0.126510739937437,0.0527624055783433,0.250906022311765
"1659",2019,"TANNER","E166",107.5,0.198336800748494,0.102255132067269,0.337753086619491
"1660",2019,"TANNER","E166",112.5,0.273637367027243,0.170349876687032,0.438924825222099
"1661",2019,"TANNER","E166",117.5,0.410945441912283,0.292683506680244,0.58831995908807
"1662",2019,"TANNER","E166",122.5,0.633751819357364,0.456173498882337,0.775871867858776
"1663",2019,"TANNER","E166",127.5,0.725334530761307,0.563501062605722,0.848452187648394
"1664",2019,"TANNER","E166",132.5,0.896927111308672,0.78209923269016,0.963855885657198
"1665",2019,"TANNER","E166",162.5,0.999003331661065,0.994370678168355,0.999980761750802
"1666",2019,"TANNER","W166",12.5,0.00398207980275926,2.85692824288725e-05,0.0342593675558849
"1667",2019,"TANNER","W166",17.5,0.000988577973676278,1.52545076779535e-05,0.00536983485936731
"1668",2019,"TANNER","W166",22.5,0.00301734039372675,0.000105772245037244,0.0143718761099846
"1669",2019,"TANNER","W166",27.5,0.00612269573018951,0.00029387886459154,0.0325741921749692
"1670",2019,"TANNER","W166",32.5,0.0078691539882944,0.000628838424674235,0.0323541866767763
"1671",2019,"TANNER","W166",37.5,0.00965784114206148,0.00125400334014536,0.0321204133739986
"1672",2019,"TANNER","W166",42.5,0.00884005735110968,0.00183005194234494,0.025938253334236
"1673",2019,"TANNER","W166",47.5,0.0116436809508842,0.00361056850541919,0.0287669149508895
"1674",2019,"TANNER","W166",52.5,0.0301092075882793,0.0135803022392845,0.0630764018415628
"1675",2019,"TANNER","W166",57.5,0.0389385076505153,0.0236796455015559,0.0660843589913759
"1676",2019,"TANNER","W166",62.5,0.0624285859885874,0.040775962146359,0.0936521195902891
"1677",2019,"TANNER","W166",67.5,0.0800791423879693,0.0534315670326824,0.113785603406891
"1678",2019,"TANNER","W166",72.5,0.111184717608717,0.0778009745139851,0.155155766847719
"1679",2019,"TANNER","W166",77.5,0.166623260130575,0.126733684898386,0.208826993283427
"1680",2019,"TANNER","W166",82.5,0.269374187082785,0.223893649827229,0.317411111592654
"1681",2019,"TANNER","W166",87.5,0.442324615358281,0.387186998904904,0.50003468240252
