"","SPECIES","REGION","DISTRICT","YEAR","SIZE_BIN","NUM_IMMATURE","NUM_MATURE","TOTAL_CRAB","PROP_MATURE","PROP_MATURE_SD","LOGIT","LOGIT_SD","N_CHELA"
"345","TANNER","EBS","ALL",2002,52.5,434.588559266538,7.33424073346228,441.9228,0.0165962035302598,0.00774410812525784,-4.17309766899822,0.426395634077032,22
"346","TANNER","EBS","ALL",2002,57.5,648.84141524962,12.93198475038,661.7734,0.0195414091143282,0.00595829476002161,-3.95720142406639,0.290958292753698,25
"347","TANNER","EBS","ALL",2002,62.5,579.84440216802,14.4652978319798,594.3097,0.0243396630275087,0.00619201441286604,-3.7216523803764,0.252210093879929,42
"348","TANNER","EBS","ALL",2002,67.5,339.354125822997,14.8399741770026,354.1941,0.041897858199791,0.0079988103532435,-3.14786817170261,0.199688806462045,42
"349","TANNER","EBS","ALL",2002,72.5,194.557842056755,12.3940579432451,206.9519,0.059888592195796,0.0109984259163934,-2.77024331257555,0.195462378538112,37
"350","TANNER","EBS","ALL",2002,77.5,145.631900849538,20.4734991504623,166.1054,0.123256072051013,0.0178495591379073,-1.97251163250528,0.16844527391231,56
"351","TANNER","EBS","ALL",2002,82.5,102.239584964252,27.6210150357475,129.8606,0.212697423512193,0.0265355182563073,-1.31590369655836,0.158277680386911,39
"352","TANNER","EBS","ALL",2002,87.5,123.615039755096,61.8777602449035,185.4928,0.333585779312747,0.0377223490564418,-0.696862449933653,0.170973161069774,52
"353","TANNER","EBS","ALL",2002,92.5,81.3471747730639,52.3688252269362,133.716,0.391642176156452,0.0428764242315149,-0.443981886813449,0.181556648317313,46
"354","TANNER","EBS","ALL",2002,97.5,55.2943364059786,48.9958635940214,104.2902,0.469803141560965,0.0415384673556662,-0.121782510305528,0.167951492491302,48
"355","TANNER","EBS","ALL",2002,102.5,39.9197303251826,37.5865696748174,77.5063,0.484948574178066,0.0450148497899776,-0.0607701700075572,0.181744304125893,33
"356","TANNER","EBS","ALL",2002,107.5,13.3075378369822,21.9438621630178,35.2514,0.622496189173134,0.0496506475227909,0.505707433765424,0.213558228241,16
"357","TANNER","EBS","ALL",2002,112.5,9.16708490568891,19.0278150943111,28.1949,0.674867266573426,0.0527147035989814,0.740729362217828,0.244630254432561,14
"358","TANNER","EBS","ALL",2002,117.5,7.7104204734433,22.1299795265567,29.8404,0.74161135663586,0.0459440392491711,1.06855293878711,0.243427385594328,14
"359","TANNER","EBS","ALL",2002,122.5,3.52204700938981,19.9673529906102,23.4894,0.850058025773761,0.0472699989198467,1.78528510925301,0.384867332343386,9
"360","TANNER","EBS","ALL",2002,127.5,1.7684334685714,10.2315665314286,12,0.852630544285716,0.0466854596233102,1.80735849221792,0.390607355148676,4
"361","TANNER","EBS","ALL",2002,132.5,2.93458826015044,15.5548117398496,18.4894,0.841282666817179,0.0585727390502855,1.73189633494666,0.439699754203649,8
"362","TANNER","EBS","ALL",2002,137.5,0.171792866580994,3.82820713341901,4,0.957051783354751,0.0219123554312493,3.3921040594052,0.816120976225203,4
"363","TANNER","EBS","ALL",2002,142.5,0.787396391126133,10.7020036088739,11.4894,0.931467579584127,0.0349655206203434,2.76257079051014,0.600753355692578,2
"364","TANNER","EBS","ALL",2002,147.5,0.119662458094818,4.88033754190518,5,0.976067508381036,0.0122104549076345,3.93323277752398,0.686781473316177,3
"365","TANNER","EBS","ALL",2002,162.5,0.000713096815369907,0.99928690318463,1,0.99928690318463,0.000363824905800973,8.27283262677363,1.45226986436286,1
"366","TANNER","EBS","ALL",2002,177.5,5.83965429098443e-05,0.99994160345709,1,0.99994160345709,2.97941545458389e-05,11.7159924979621,1.76057029406912,1
"367","TANNER","EBS","ALL",2003,17.5,77.9406456053489,0.107554394651097,78.0482,0.00137805093072097,0.00288993853421355,-7.85345144609484,1.64528382170369,1
"368","TANNER","EBS","ALL",2003,22.5,258.538422512828,0.39237748717174,258.9308,0.00151537587329024,0.0026362896677233,-7.4204408010147,1.40888106914294,6
"369","TANNER","EBS","ALL",2003,27.5,253.698366816152,0.490733183848488,254.1891,0.0019305831125272,0.00297138938852689,-7.00621610992586,1.26035355104968,2
"370","TANNER","EBS","ALL",2003,32.5,1022.1174376601,3.19106233989933,1025.3085,0.00311229482628821,0.00374726044811395,-6.31179952578148,1.07103668899317,1
"371","TANNER","EBS","ALL",2003,37.5,461.324256141314,2.26874385868612,463.593,0.00489382682371416,0.00481204403012491,-5.71364536513127,0.919556321809263,5
"372","TANNER","EBS","ALL",2003,42.5,580.006669984911,4.24433001508913,584.251,0.00726456611129314,0.00535488260755175,-5.15658937988136,0.708715726019715,1
"373","TANNER","EBS","ALL",2003,47.5,646.187020958613,8.00947904138665,654.1965,0.0122432312636748,0.00708223993933285,-4.54182202298719,0.560264573448815,4
"374","TANNER","EBS","ALL",2003,52.5,984.493297879835,28.865502120165,1013.3588,0.0284849770092933,0.0127076763067575,-3.6193252279756,0.434452845831542,19
"375","TANNER","EBS","ALL",2003,57.5,996.541146554804,32.6716534451961,1029.2128,0.0317443131733263,0.00912252340231346,-3.45610667815237,0.283674706230551,30
"376","TANNER","EBS","ALL",2003,62.5,460.990437973082,20.1140620269175,481.1045,0.0418080937237493,0.00920268490560033,-3.15498899288013,0.22285193536179,29
"377","TANNER","EBS","ALL",2003,67.5,401.0981419505,22.5268580495002,423.625,0.0531764132180588,0.01186142332015,-2.90309645321378,0.228767170410402,31
"378","TANNER","EBS","ALL",2003,72.5,476.722789136142,32.8030108638584,509.5258,0.0643794894465764,0.0119537461914286,-2.69302351468211,0.194854763334793,62
"379","TANNER","EBS","ALL",2003,77.5,507.662170597399,44.4365294026012,552.0987,0.0804865677144345,0.0129596120051362,-2.44812916227092,0.171112971373935,84
"380","TANNER","EBS","ALL",2003,82.5,364.016352747369,69.8710472526315,433.8874,0.161034976476919,0.0246127242318845,-1.66147895145651,0.179589261193363,87
"381","TANNER","EBS","ALL",2003,87.5,231.673339579023,99.3266604209774,331,0.300080545078482,0.0501357497819912,-0.858152722724549,0.239319005157585,78
"382","TANNER","EBS","ALL",2003,92.5,160.818663241529,95.1813367584713,256,0.371802096712779,0.0425701732021054,-0.528780553482701,0.18352294634025,83
"383","TANNER","EBS","ALL",2003,97.5,93.7164671453454,72.2835328546546,166,0.435442969003944,0.0417180742249368,-0.261555739266228,0.170876629082856,53
"384","TANNER","EBS","ALL",2003,102.5,70.7318008176636,60.2681991823364,131,0.460062589178141,0.0357027443504555,-0.160926549615709,0.144447491588854,50
"385","TANNER","EBS","ALL",2003,107.5,45.5743511234079,50.4256488765921,96,0.525267175797835,0.035572413334688,0.101667935726159,0.143336337304955,49
"386","TANNER","EBS","ALL",2003,112.5,26.963014884219,41.036985115781,68,0.603485075232074,0.031547632757201,0.421813036099687,0.13234944122583,39
"387","TANNER","EBS","ALL",2003,117.5,21.1151685987728,35.8848314012272,57,0.629558445635565,0.0428069053881862,0.534765903140233,0.185221650204569,32
"388","TANNER","EBS","ALL",2003,122.5,10.9041325173714,32.0958674826286,43,0.746415522851827,0.0419782498898299,1.09192415202044,0.224565457368762,26
"389","TANNER","EBS","ALL",2003,127.5,6.76707198635016,26.2329280136498,33,0.794937212534844,0.0587498413448404,1.39355180433827,0.365469503011709,10
"390","TANNER","EBS","ALL",2003,132.5,2.68494422194363,17.3150557780564,20,0.865752788902818,0.0298535704383759,1.88841248927307,0.260503193819161,15
"391","TANNER","EBS","ALL",2003,137.5,1.3144168160648,10.6855831839352,12,0.890465265327933,0.0389879337018497,2.16285737382032,0.424530894092309,6
"392","TANNER","EBS","ALL",2003,142.5,0.168860440806903,5.8311395591931,6,0.97185659319885,0.0143588810209951,3.71675141889098,0.607701985004504,2
"393","TANNER","EBS","ALL",2003,147.5,0.046602337298002,3.953397662702,4,0.988349415675499,0.00594417567576556,4.75059796292485,0.798678785461601,2
"394","TANNER","EBS","ALL",2003,162.5,0.013048114343793,2.98695188565621,3,0.995650628552069,0.00221906706527093,6.54701931288221,1.49930590658693,2
"395","TANNER","EBS","ALL",2004,27.5,653.746192271003,1.13950772899742,654.8857,0.00174001009488743,0.00264147258351697,-7.09113635071564,1.25599169116396,1
"396","TANNER","EBS","ALL",2004,32.5,1400.57887077062,4.47182922937736,1405.0507,0.00318268175616535,0.00390423945045785,-6.27593719714675,1.06408100723731,3
"397","TANNER","EBS","ALL",2004,37.5,1056.71673820755,4.01576179245227,1060.7325,0.00378583836401003,0.00376880966388112,-5.96420656951951,0.911550513652767,5
"398","TANNER","EBS","ALL",2004,42.5,723.706702356157,4.0420976438429,727.7488,0.0055542484492491,0.0041651356758928,-5.43601624378089,0.724090643798793,5
"399","TANNER","EBS","ALL",2004,47.5,572.785618786117,4.23438121388277,577.02,0.00733836125937189,0.00437545667850127,-5.07268687182588,0.588500118453327,4
"400","TANNER","EBS","ALL",2004,52.5,367.808930921448,5.79966907855173,373.6086,0.0155233821666625,0.00619668552086621,-4.2277560961753,0.4059103177502,13
"401","TANNER","EBS","ALL",2004,57.5,585.09130667156,12.08949332844,597.1808,0.0202442766553111,0.00599609180271574,-3.92163818876031,0.2965770904899,24
"402","TANNER","EBS","ALL",2004,62.5,450.684386431166,15.6853135688345,466.3697,0.0336327886842445,0.00878625847376147,-3.39027450370072,0.261309255374579,26
"403","TANNER","EBS","ALL",2004,67.5,244.405159040467,20.2831409595331,264.6883,0.076630289134552,0.0218989887669825,-2.52615770302419,0.293469040290352,31
"404","TANNER","EBS","ALL",2004,72.5,292.771781177528,25.1699188224723,317.9417,0.0791652017413011,0.0170857322032713,-2.47615113647104,0.230461614415249,54
"405","TANNER","EBS","ALL",2004,77.5,225.814876771508,28.9209232284915,254.7358,0.113533014317153,0.0197441169976706,-2.06957960165802,0.192937533361436,53
"406","TANNER","EBS","ALL",2004,82.5,169.734586082231,42.5308139177693,212.2654,0.200366210968765,0.0238948388893002,-1.39067389819349,0.149426311770895,68
"407","TANNER","EBS","ALL",2004,87.5,148.089831061045,66.3180689389554,214.4079,0.309307954319572,0.0250146535735392,-0.805989616906917,0.117562913159554,92
"408","TANNER","EBS","ALL",2004,92.5,152.574140908886,80.372059091114,232.9462,0.345024126133476,0.0246870438023121,-0.642828432299588,0.10939433785438,119
"409","TANNER","EBS","ALL",2004,97.5,152.655842491511,107.464257508489,260.1201,0.413133231566839,0.0263976386873002,-0.352059818306672,0.109178619942687,105
"410","TANNER","EBS","ALL",2004,102.5,167.405079446136,91.9472205538641,259.3523,0.354526335620945,0.0286900404138912,-0.601521177347085,0.126085611846195,92
"411","TANNER","EBS","ALL",2004,107.5,164.311363183689,104.582036816311,268.8934,0.388934934127468,0.0348789840712879,-0.454204680293633,0.147562430112258,61
"412","TANNER","EBS","ALL",2004,112.5,135.437675588795,111.941024411205,247.3787,0.452508742309685,0.0374980710926776,-0.191616614216771,0.152163872022407,57
"413","TANNER","EBS","ALL",2004,117.5,91.2322577631159,102.485242236884,193.7175,0.529044831968635,0.0427938500896575,0.117214325610447,0.173085337605636,55
"414","TANNER","EBS","ALL",2004,122.5,42.1287301535855,79.8727698464145,122.0015,0.654686785378987,0.0439341132259913,0.645692515045496,0.196667525126094,32
"415","TANNER","EBS","ALL",2004,127.5,10.1913100139412,44.4658899860588,54.6572,0.813541308117847,0.0296294195138926,1.48520508106206,0.196368363303931,22
"416","TANNER","EBS","ALL",2004,132.5,4.96680591622988,33.8906940837701,38.8575,0.872178963746255,0.0217325807932389,1.93456374459455,0.195894500606441,19
"417","TANNER","EBS","ALL",2004,137.5,2.57077126554806,24.0864287344519,26.6572,0.903561841995856,0.0354714560412735,2.30392855323601,0.410292532167024,7
"418","TANNER","EBS","ALL",2004,142.5,0.645544414286748,13.1830555857133,13.8286,0.953318165664872,0.0211992612280488,3.10940700390783,0.450517202926061,6
"419","TANNER","EBS","ALL",2004,147.5,0.146050391387961,4.85394960861204,5,0.970789921722408,0.0149031011620368,3.78224113976001,0.781669657782325,2
"420","TANNER","EBS","ALL",2004,157.5,0.00136632042514662,1.99863367957485,2,0.999316839787427,0.000348551128863933,7.80708238172405,1.03423967312787,1
"421","TANNER","EBS","ALL",2005,32.5,797.154991898608,4.15960810139187,801.3146,0.00519098004877469,0.00677961004655591,-5.82732989908122,1.08945244399249,8
"422","TANNER","EBS","ALL",2005,37.5,469.783771359814,4.59742864018594,474.3812,0.00969142251039025,0.0105205238308846,-5.02441098336786,0.903185368432317,6
"423","TANNER","EBS","ALL",2005,42.5,921.574999935614,8.87950006438589,930.4545,0.00954318568440036,0.00781568193732352,-4.88926350602784,0.710793284941353,27
"424","TANNER","EBS","ALL",2005,47.5,1255.50800586038,16.2113941396227,1271.7194,0.012747618806179,0.00770051373458388,-4.50202533353982,0.561466634073215,16
"425","TANNER","EBS","ALL",2005,52.5,1222.52138303311,34.7577169668909,1257.2791,0.0276451879036968,0.0102770566077248,-3.62701024095882,0.380088205116394,17
"426","TANNER","EBS","ALL",2005,57.5,1032.01828799885,45.4089120011466,1077.4272,0.0421456892875422,0.0103599320697855,-3.15330603006099,0.25633763911558,26
"427","TANNER","EBS","ALL",2005,62.5,765.623601326487,45.3252986735134,810.9489,0.0558916827848381,0.0110328308560845,-2.84583852059725,0.206827792844417,29
"428","TANNER","EBS","ALL",2005,67.5,508.707848593711,30.7496514062887,539.4575,0.0570010638582069,0.0104600801927708,-2.82251406245222,0.193153359332486,25
"429","TANNER","EBS","ALL",2005,72.5,359.371901895986,30.9844981040137,390.3564,0.079374894593796,0.0131388520734435,-2.46436488246842,0.17931739163582,35
"430","TANNER","EBS","ALL",2005,77.5,295.668703219009,45.765296780991,341.434,0.134038487031142,0.0188456304865829,-1.87526573971134,0.161748315929752,53
"431","TANNER","EBS","ALL",2005,82.5,343.262832325035,117.038367674965,460.3012,0.254264745942364,0.027935482512257,-1.08137500096349,0.148201206127235,61
"432","TANNER","EBS","ALL",2005,87.5,141.684023273499,101.231776726501,242.9158,0.41673607367862,0.0343534568975453,-0.337850599328283,0.14202887965847,40
"433","TANNER","EBS","ALL",2005,92.5,148.897133286418,180.115866713582,329.013,0.547443008980137,0.0351825733705584,0.191322936030654,0.142859160520033,71
"434","TANNER","EBS","ALL",2005,97.5,111.538595466414,163.010204533586,274.5488,0.593738543142734,0.0307055724157464,0.380970140518587,0.127838001752788,98
"435","TANNER","EBS","ALL",2005,102.5,100.484474026787,172.047125973213,272.5316,0.631292393150787,0.0325138487241397,0.540333097469947,0.140274022206597,75
"436","TANNER","EBS","ALL",2005,107.5,55.429961799986,147.182938200014,202.6129,0.72642432046535,0.0311106975375579,0.982074181739081,0.156644432498004,50
"437","TANNER","EBS","ALL",2005,112.5,43.9639122590787,150.023387740921,193.9873,0.77336705929162,0.0293529835236012,1.23501313292266,0.167117827430764,64
"438","TANNER","EBS","ALL",2005,117.5,34.3403490524781,153.514550947522,187.8549,0.817197480329349,0.0257015001005084,1.50689422784007,0.172761949291108,64
"439","TANNER","EBS","ALL",2005,122.5,32.6628998804851,193.825200119515,226.4881,0.855785359670177,0.0209342685287238,1.79110616653838,0.171546938495485,75
"440","TANNER","EBS","ALL",2005,127.5,12.7651897303036,136.203510269696,148.9687,0.914309584964468,0.0167273799979563,2.38636666059349,0.214655265382927,59
"441","TANNER","EBS","ALL",2005,132.5,9.82522050295927,149.940079497041,159.7653,0.938502162215705,0.0168942022459635,2.76268802845133,0.293872167138504,38
"442","TANNER","EBS","ALL",2005,137.5,6.4186851563893,121.017714843611,127.4364,0.949632246701968,0.0171150521491814,2.99519456330973,0.366008377219762,20
"443","TANNER","EBS","ALL",2005,142.5,1.81070263270283,79.2683973672972,81.0791,0.977667455204821,0.0104276740423843,3.8848833939116,0.476354902998177,24
"444","TANNER","EBS","ALL",2005,147.5,0.347748526442253,59.2922514735577,59.64,0.994169206464751,0.00297489466084136,5.35616779074677,0.658230091060793,15
"445","TANNER","EBS","ALL",2005,152.5,0.0313960091663077,23.7943039908337,23.8257,0.998682262885611,0.00067231485428032,6.99683686153238,0.837708495633557,5
"446","TANNER","EBS","ALL",2005,157.5,0.00618336843500344,9.935716631565,9.9419,0.99937804962482,0.000317321619989843,7.95954131868459,1.04109001325714,3
"447","TANNER","EBS","ALL",2005,162.5,0.000419400234369149,2.99958059976563,3,0.999860199921877,7.1326570470906e-05,9.59765227681946,1.2290745398717,1
"448","TANNER","EBS","ALL",2006,22.5,145.889849176568,0.142750823432361,146.0326,0.00097752709622619,0.00193547272791734,-7.94723279457089,1.44584242603688,6
"449","TANNER","EBS","ALL",2006,27.5,182.767467733509,0.199432266490876,182.9669,0.00108999095733095,0.00182151207874728,-7.6015504333168,1.25997968881805,10
"450","TANNER","EBS","ALL",2006,32.5,248.806819312959,0.746980687040545,249.5538,0.00299326512776221,0.00382718004918651,-6.38609036630147,1.10438219481374,10
"451","TANNER","EBS","ALL",2006,37.5,196.290681663806,1.19571833619402,197.4864,0.00605468698702299,0.00587531196236511,-5.48127751806383,0.89976732323781,20
"452","TANNER","EBS","ALL",2006,42.5,453.020956931902,5.49224306809772,458.5132,0.0119783750349995,0.0103227880785215,-4.69211263171835,0.75856683169743,29
"453","TANNER","EBS","ALL",2006,47.5,528.528575945952,6.21702405404768,534.7456,0.0116261340982472,0.00780603178866362,-4.62463462517035,0.609252755614251,17
"454","TANNER","EBS","ALL",2006,52.5,484.466924588867,9.30267541113258,493.7696,0.0188401137111977,0.00693285573803802,-4.01806683829941,0.372365234696548,63
"455","TANNER","EBS","ALL",2006,57.5,993.629874810046,30.7861251899536,1024.416,0.0300523666068801,0.0069131493602476,-3.50047890969383,0.237140684159575,91
"456","TANNER","EBS","ALL",2006,62.5,1233.89906710328,53.7037328967231,1287.6028,0.0417083070157374,0.00740335015524239,-3.15008321929978,0.185146193810791,75
"457","TANNER","EBS","ALL",2006,67.5,1315.54699954683,72.9628004531682,1388.5098,0.0525475588671885,0.00930293648325643,-2.90734523932809,0.184682096437112,82
"458","TANNER","EBS","ALL",2006,72.5,1439.70300930316,111.122390696837,1550.8254,0.071653708210374,0.00996419778892566,-2.57112727620594,0.149575862525836,123
"459","TANNER","EBS","ALL",2006,77.5,1323.47873177581,142.303068224188,1465.7818,0.0970833914189605,0.0104844013278185,-2.23586513558016,0.120281495678313,176
"460","TANNER","EBS","ALL",2006,82.5,897.167793358025,182.747706641975,1079.9155,0.169224079700657,0.0164224268364196,-1.59568770429928,0.117488815066263,142
"461","TANNER","EBS","ALL",2006,87.5,567.682432763586,223.899567236414,791.582,0.282850756126862,0.0229943933575444,-0.933187512010483,0.113996877309076,134
"462","TANNER","EBS","ALL",2006,92.5,391.031897147122,231.232402852878,622.2643,0.371598375244857,0.027007881292204,-0.527090022410371,0.116017725038368,128
"463","TANNER","EBS","ALL",2006,97.5,324.683889826,201.647810174,526.3317,0.383119257635442,0.0282451167310984,-0.478011685029393,0.119962928437127,108
"464","TANNER","EBS","ALL",2006,102.5,314.075201362111,204.970698637889,519.0459,0.394898984151283,0.0310654725142026,-0.428552623552937,0.130546329618651,97
"465","TANNER","EBS","ALL",2006,107.5,187.109770642695,128.354929357305,315.4647,0.406875727640225,0.0374414639240653,-0.379131487490843,0.155902654811386,66
"466","TANNER","EBS","ALL",2006,112.5,132.935297282798,141.160502717202,274.0958,0.51500425295536,0.0413139411062367,0.0604679236258843,0.16653560080675,60
"467","TANNER","EBS","ALL",2006,117.5,57.8677756346229,90.6404243653771,148.5082,0.610339525799768,0.0490338094620254,0.453486561652593,0.208180471759179,40
"468","TANNER","EBS","ALL",2006,122.5,29.2736748210927,97.4011251789073,126.6748,0.768906879497006,0.0377180275829583,1.21440541219013,0.214270304714203,45
"469","TANNER","EBS","ALL",2006,127.5,18.5920368949627,63.9021631050373,82.4942,0.774626132564923,0.0498047103220896,1.2570805625284,0.28793152732785,20
"470","TANNER","EBS","ALL",2006,132.5,9.73939876266025,47.6570012373397,57.3964,0.830313421004449,0.0492581306754476,1.62799523878234,0.351346908603511,13
"471","TANNER","EBS","ALL",2006,137.5,4.34252026716941,41.8470797328306,46.1896,0.905984891248909,0.0367538504589732,2.33926463389067,0.429584461178151,8
"472","TANNER","EBS","ALL",2006,142.5,1.07330200207999,28.69949799792,29.7728,0.963950249822657,0.0183927296823178,3.40918814363852,0.514524679182684,4
"473","TANNER","EBS","ALL",2006,147.5,0.2137544861233,20.1588455138767,20.3726,0.989507746378798,0.00535319062306224,4.79803024760363,0.714097069133103,4
"474","TANNER","EBS","ALL",2006,152.5,0.0781666803345971,11.9218333196654,12,0.993486109972117,0.00332341327953223,5.42412011170329,0.907333281533826,6
"475","TANNER","EBS","ALL",2007,22.5,342.077690975814,0.421409024186029,342.4991,0.0012303945446456,0.00285398909346854,-7.79816306448196,1.48127645957836,8
"476","TANNER","EBS","ALL",2007,27.5,147.225352274608,0.218347725392486,147.4437,0.00148088880971168,0.00262580520960627,-7.30429682457086,1.26150172582097,4
"477","TANNER","EBS","ALL",2007,32.5,227.534096311697,0.484903688303015,228.019,0.0021265933466203,0.00293878653834457,-6.7295821952839,1.08635071769423,10
"478","TANNER","EBS","ALL",2007,37.5,231.205814638587,0.678385361413345,231.8842,0.00292553507920482,0.00338742556450376,-6.24372882937344,0.907870157902693,9
"479","TANNER","EBS","ALL",2007,42.5,542.920682174464,2.85351782553637,545.7742,0.00522838533872867,0.00497177146161716,-5.55145364319836,0.775101194499773,18
"480","TANNER","EBS","ALL",2007,47.5,724.89822849372,3.35007150627973,728.2483,0.00460017758541932,0.00310058889811781,-5.57188306116129,0.632222475469151,20
"481","TANNER","EBS","ALL",2007,52.5,501.897398654383,6.22080134561678,508.1182,0.0122428233147657,0.00655683517038897,-4.51179837307345,0.494104232818412,18
"482","TANNER","EBS","ALL",2007,57.5,523.884971665419,18.1312283345811,542.0162,0.033451450961394,0.0133770563850868,-3.43334334639145,0.382129274788989,14
"483","TANNER","EBS","ALL",2007,62.5,548.681618597182,23.6359814028177,572.3176,0.0412987149142674,0.0114030789213605,-3.18135193076838,0.282682497763985,17
"484","TANNER","EBS","ALL",2007,67.5,396.686833322734,22.8465666772658,419.5334,0.0544570865567933,0.014535754344279,-2.88758500805167,0.271934836411822,21
"485","TANNER","EBS","ALL",2007,72.5,534.772547560263,40.457152439737,575.2297,0.0703321689400548,0.0136318207750703,-2.59982390280669,0.20608086571352,57
"486","TANNER","EBS","ALL",2007,77.5,591.84590164644,59.7196983535596,651.5656,0.0916556956867575,0.0159241894870675,-2.30805877954623,0.187948516771929,56
"487","TANNER","EBS","ALL",2007,82.5,504.109049904704,102.549050095296,606.6581,0.169039282744755,0.0214481050072919,-1.60000742151475,0.151148681802178,71
"488","TANNER","EBS","ALL",2007,87.5,340.212859435565,129.272940564435,469.4858,0.275350054388087,0.0313057340850436,-0.973111614582005,0.156626030261563,62
"489","TANNER","EBS","ALL",2007,92.5,419.877229850533,234.773070149467,654.6503,0.358623634861952,0.0280581829632053,-0.583441995085178,0.122256599414474,114
"490","TANNER","EBS","ALL",2007,97.5,384.852885972892,224.877014027108,609.7299,0.368814148735543,0.0271044866575519,-0.539083979535104,0.116713644884479,104
"491","TANNER","EBS","ALL",2007,102.5,390.392751123919,227.046648876081,617.4394,0.367722968239605,0.0279700637689403,-0.543937048464978,0.120887559733068,101
"492","TANNER","EBS","ALL",2007,107.5,233.297076819807,167.568823180193,400.8659,0.418017155313519,0.0313393272827635,-0.332280460791086,0.129308574974128,80
"493","TANNER","EBS","ALL",2007,112.5,165.966654781835,152.461045218165,318.4277,0.478793287198836,0.0359481738391185,-0.0853184198905952,0.14481216666969,62
"494","TANNER","EBS","ALL",2007,117.5,65.4931426593205,102.599457340679,168.0926,0.61037462292022,0.0406193691832096,0.452146844749572,0.1720599346529,36
"495","TANNER","EBS","ALL",2007,122.5,44.9081668257063,104.409833174294,149.318,0.699244787462286,0.0389264559505382,0.85062295348592,0.186703370320466,25
"496","TANNER","EBS","ALL",2007,127.5,23.9984829572144,64.1113170427855,88.1098,0.727629810109495,0.0436237342153703,0.993782402432583,0.222248111524314,21
"497","TANNER","EBS","ALL",2007,132.5,11.1136768373452,44.1703231626548,55.284,0.798971188095195,0.0552866978464005,1.41509572467985,0.346068279946406,15
"498","TANNER","EBS","ALL",2007,137.5,4.4439006963635,26.1374993036365,30.5814,0.85468615902596,0.0464705550412131,1.82094165208268,0.375369677654673,6
"499","TANNER","EBS","ALL",2007,142.5,2.51791056833306,27.6238894316669,30.1418,0.916464492222327,0.0378498082968173,2.49267256805865,0.489061053772638,5
"500","TANNER","EBS","ALL",2007,147.5,1.02793949125478,15.1285605087452,16.1565,0.936376103038729,0.032461171919016,2.90698436209015,0.717903059499759,1
"501","TANNER","EBS","ALL",2007,152.5,0.18078242399071,10.5131175760093,10.6939,0.98309480881711,0.00862509754229094,4.48247988251771,0.952009330191319,2
"502","TANNER","EBS","ALL",2008,12.5,7.99617556375628,0.00382443624372303,8,0.000478054530465379,0.00180180386693533,-9.36106677506618,1.84450030572871,1
"503","TANNER","EBS","ALL",2008,17.5,84.8972930833655,0.0792069166345282,84.9765,0.000932103777332889,0.00236376843317402,-8.29273859329779,1.66151277126376,2
"504","TANNER","EBS","ALL",2008,22.5,123.823933918691,0.176066081308519,124,0.00141988775248806,0.00277490065848443,-7.58128381629453,1.46805231542661,2
"505","TANNER","EBS","ALL",2008,27.5,125.686280487405,0.313719512595137,126,0.00248983740154871,0.00430147244025722,-6.84411305766703,1.31105169577986,14
"506","TANNER","EBS","ALL",2008,32.5,232.174883865914,0.832016134085818,233.0069,0.00357077895154958,0.00467473343051773,-6.20944439773024,1.09332285572708,30
"507","TANNER","EBS","ALL",2008,37.5,135.077991088179,0.634708911821324,135.7127,0.00467685715354071,0.00490571445760069,-5.7829312958302,0.942033192756848,20
"508","TANNER","EBS","ALL",2008,42.5,184.591022556512,1.40897744348768,186,0.00757514754563269,0.00582532140001388,-5.13409787694236,0.739315092131595,28
"509","TANNER","EBS","ALL",2008,47.5,124.429563884324,0.828936115675817,125.2585,0.00661780330816525,0.00417038417587289,-5.1914747970751,0.61010017072004,32
"510","TANNER","EBS","ALL",2008,52.5,117.94322448265,2.5155755173496,120.4588,0.0208832855494957,0.00925023720949067,-3.9389730665042,0.437800598131926,26
"511","TANNER","EBS","ALL",2008,57.5,224.946948526154,6.01905147384645,230.966,0.0260603356071736,0.00902294297593151,-3.67766493826273,0.346126954523671,54
"512","TANNER","EBS","ALL",2008,62.5,196.602612535127,8.06588746487313,204.6685,0.0394095205899937,0.0109618026131269,-3.23128516140137,0.286992108385091,62
"513","TANNER","EBS","ALL",2008,67.5,204.357029283398,10.990970716602,215.348,0.0510381833896856,0.0118504566187802,-2.94891976942086,0.2410527146421,45
"514","TANNER","EBS","ALL",2008,72.5,231.31401806923,22.4879819307703,253.802,0.0886044315283975,0.0172564349654722,-2.34979262033156,0.216179595735832,65
"515","TANNER","EBS","ALL",2008,77.5,221.479446163326,37.6983538366736,259.1778,0.145453637760154,0.0247532333931366,-1.78490378748981,0.200880696701209,54
"516","TANNER","EBS","ALL",2008,82.5,187.078527327695,57.7263726723051,244.8049,0.235805625918048,0.0292397686541535,-1.1828474154591,0.163533733107738,46
"517","TANNER","EBS","ALL",2008,87.5,208.006202513594,130.775997486406,338.7822,0.386017912057971,0.0323085078051409,-0.466196507260891,0.136834794519828,58
"518","TANNER","EBS","ALL",2008,92.5,239.542168707452,199.158931292548,438.7011,0.453974086895492,0.0325942183163675,-0.185395018019271,0.13200503636726,59
"519","TANNER","EBS","ALL",2008,97.5,290.961671993485,258.207228006515,549.1689,0.470178169241766,0.0339971016907058,-0.119950452732487,0.137040250712443,55
"520","TANNER","EBS","ALL",2008,102.5,229.459824776996,247.207575223004,476.6674,0.518616492806104,0.032322797332218,0.0748204868638238,0.130014155649736,66
